e, e_dot, e_int, stamp, 
1.41421357054346, 0.0, 0.12905487962381437, 1761164513007284193, 
1.4136186414309346, -0.0028741452398022005, 0.16989655517413366, 1761164513076281995, 
1.41168603984524, -0.01901264543837371, 0.15391543173727995, 1761164513116198996, 
1.4082633352685174, -0.03902163414144807, 0.12668916868657584, 1761164513166056744, 
1.4034402314134369, -0.055051506737680084, 0.14054799781539537, 1761164513216034444, 
1.3981365202623957, -0.06671566164956637, 0.1419433788805468, 1761164513267207887, 
1.3918116623757708, -0.07679001066681078, 0.14129244856189613, 1761164513317116744, 
1.3731775986558654, -0.09931817347838094, 0.22027921975106263, 1761164513425943821, 
1.3574284003031907, -0.11530964410782131, 0.2734203256527397, 1761164513516092453, 
1.3393363373616207, -0.1184166747316186, 0.25824506810048886, 1761164513616299148, 
1.320444338053542, -0.1235562901536149, 0.26724452175892527, 1761164513715667220, 
1.2977220709171071, -0.1318239566100211, 0.2770505756658739, 1761164513826318390, 
1.2785660536720214, -0.13966689537800434, 0.26018717755923687, 1761164513915979030, 
1.2573773799241283, -0.14207425323507353, 0.24195289015661023, 1761164514015656419, 
1.2358680556207462, -0.141871451068343, 0.25225913335178646, 1761164514116619333, 
1.2121941206090854, -0.14302667462400706, 0.26005403494666524, 1761164514226201509, 
1.1923695779181782, -0.1444952827161447, 0.24360730440883574, 1761164514317370772, 
1.1706610662742696, -0.14559855636521904, 0.22659490567291632, 1761164514416339126, 
1.1488670962828236, -0.14624570842169896, 0.23214544866311979, 1761164514515678467, 
1.1248291134506097, -0.14568898350743067, 0.24083923238005064, 1761164514626107637, 
1.1048857866619082, -0.14559560410414527, 0.22687098934356606, 1761164514717127764, 
1.0830214716405018, -0.1466263043454246, 0.2098693326220176, 1761164514816164414, 
1.0611953257679496, -0.14631891959457669, 0.2156005463803012, 1761164514916198622, 
1.0372674661691965, -0.14531952174130788, 0.22260853558062413, 1761164515026074491, 
1.0176978256109503, -0.14512328547159284, 0.20754736884737737, 1761164515116009281, 
0.9967977748667416, -0.1451017284024525, 0.18914377758926826, 1761164515212010070, 
0.9740204862908112, -0.14463444259699526, 0.20058469206547103, 1761164515317364756, 
0.9498618365790111, -0.1462135435820292, 0.208302941565853, 1761164515425970108, 
0.9301449792869062, -0.14713262206410258, 0.18898968089448634, 1761164515516020544, 
0.9092167867656189, -0.14564716721742532, 0.1729844857853837, 1761164515612026707, 
0.8874862837430569, -0.14470459375731362, 0.17865562992898776, 1761164515712572343, 
0.8632615108782151, -0.1456788031902072, 0.18637869354468523, 1761164515822231040, 
0.841676478090105, -0.14721445815588194, 0.17926336283573704, 1761164515920019131, 
0.8215221130569137, -0.14740665863757993, 0.1589848236013135, 1761164516011014734, 
0.7996574070224863, -0.14556631024611866, 0.1581086873103432, 1761164516112611009, 
0.7757497235281117, -0.1452763252590786, 0.1677558860113481, 1761164516220978236, 
0.7537421318782149, -0.1468623666319062, 0.16181023986535345, 1761164516321026471, 
0.734024898542023, -0.14621535367930907, 0.14351794704713228, 1761164516411192795, 
0.7118245879422274, -0.14596497716994947, 0.14036069301880175, 1761164516512462952, 
0.6878205400208206, -0.1468644962904499, 0.1491448605730143, 1761164516620894659, 
0.666237913636816, -0.14563560221606936, 0.14362585990097174, 1761164516721031187, 
0.6463650639821953, -0.14547674472878258, 0.1267604049508034, 1761164516810995011, 
0.6233980011166805, -0.1451614096237072, 0.12712651561751273, 1761164516918024655, 
0.5988981597248284, -0.1471734717754851, 0.1339142748540269, 1761164517025984662, 
0.5793362680461668, -0.14805587392500602, 0.11891386525630068, 1761164517116034854, 
0.5576205042545311, -0.1448056149183344, 0.10995959324149904, 1761164517216022881, 
0.5363962159604411, -0.14571271560460844, 0.10959459121107731, 1761164517312516873, 
0.511481395730081, -0.146278713513935, 0.11255709311004738, 1761164517426344697, 
0.49170384304041737, -0.14635163882908206, 0.10451450706896871, 1761164517516171912, 
0.4696021962237834, -0.14715110098957004, 0.09313324073243351, 1761164517616052808, 
0.4485585016409686, -0.14660851461723187, 0.09219134780043955, 1761164517712342562, 
0.4236492649024112, -0.14572111520458716, 0.09402929978704438, 1761164517826282205, 
0.4039219230442699, -0.1461280653543223, 0.08665120689435468, 1761164517916047266, 
0.3820164995871602, -0.14628229462177428, 0.07650765783832802, 1761164518016035272, 
0.3610231173585755, -0.145897601394939, 0.07494178113994607, 1761164518112065472, 
0.33584891148347273, -0.14565721976288307, 0.07599624622425599, 1761164518227353432, 
0.3161535047435608, -0.14680269592701567, 0.06888119185127775, 1761164518316052014, 
0.29445745195811196, -0.14636569268718438, 0.05951911218262592, 1761164518416011549, 
0.2730621882972215, -0.1458610611977216, 0.05802047233247289, 1761164518513026900, 
0.2526907050739782, -0.14652482885517423, 0.051951844401641196, 1761164518606030529, 
0.22878362751373824, -0.14544106251237324, 0.05106470122169175, 1761164518716057634, 
