e, e_dot, e_int, stamp, 
0.7860007266413609, 0.0018765795916576766, 0.10684389896342342, 4335000000, 
0.7912332761420917, 0.01898229845456353, 0.16066079130069444, 4437000000, 
0.7641068760044183, -0.07154853149327649, 0.15921117975757518, 4539000000, 
0.6812068887731665, -0.35956335741478834, 0.15208519878253798, 4641000000, 
0.5956016551130169, -0.5506706565078477, 0.1387822485525609, 4743000000, 
0.5149050505415919, -0.5434700595803093, 0.1218365244210887, 4845000000, 
0.44991352198412843, -0.4761050102251257, 0.10610857547943411, 4947000000, 
0.4156489255021663, -0.3803543244457732, 0.07822649155491357, 5015000000, 
0.3699309233240064, -0.3173689441212519, 0.07001129101258373, 5117000000, 
0.33081224755801775, -0.277244045569113, 0.07591466255412493, 5219000000, 
0.2937442144569593, -0.24897617276812778, 0.06762514220305087, 5321000000, 
0.26106078706786195, -0.22794594931423462, 0.060221972937633046, 5423000000, 
0.23209779066170133, -0.20145890129169275, 0.05350938986868353, 5525000000, 
0.20658123000156192, -0.17803776819052297, 0.04758230692571651, 5627000000, 
0.18407858777785646, -0.15692549962040808, 0.042347517373996134, 5729000000, 
0.16408385443074358, -0.13888031232293577, 0.03772256971029101, 5831000000, 
0.1462792127998569, -0.12352736920914892, 0.03362203254057507, 5933000000, 
0.1304407421809557, -0.10994481127381663, 0.029974659039985814, 6035000000, 
0.11636257417834628, -0.09776679288075367, 0.0267296119828228, 6137000000, 
0.10388035382544913, -0.08679865475655739, 0.023846489572563072, 6239000000, 
0.09281015851032859, -0.07696867865365259, 0.02128760988296043, 6341000000, 
0.08631349678310452, -0.06802348988874725, 0.016036893850069994, 6409000000, 
0.07713313846101522, -0.06184755200302422, 0.014521218312752071, 6511000000, 
0.0689784808254712, -0.05665037894651411, 0.01580490789273218, 6613000000, 
0.06146673771092803, -0.05119738807218035, 0.014115328275824181, 6715000000, 
0.05490664341659279, -0.04598639676104055, 0.012603926612803455, 6817000000, 
0.04918284575407528, -0.040143437767492664, 0.011257823427948533, 6919000000, 
0.04414074647695909, -0.03518266973736504, 0.010079656024038645, 7021000000, 
0.039653397232684795, -0.03114198863199504, 0.009042435283532902, 7123000000, 
0.03562435084951665, -0.02783135825961582, 0.008120457630022915, 7225000000, 
0.032020340462887154, -0.02494462996665896, 0.007296270021066024, 7327000000, 
0.028799637856559368, -0.022302983637115303, 0.006558214383489495, 7429000000, 
0.026909400172269726, -0.019791042917523687, 0.00497133144786392, 7497000000, 
0.0242446720863444, -0.017974132720130032, 0.004530710239859831, 7599000000, 
0.021897452528187866, -0.016378913869548564, 0.004967503685502535, 7701000000, 
0.019702909404414326, -0.014842361705653834, 0.004477462313288367, 7803000000, 
0.017783979837164954, -0.01344272121249318, 0.0040381352403441656, 7905000000, 
0.016088255641629856, -0.01181259399602768, 0.0036431098520582207, 8007000000, 
0.014584279930962563, -0.010456535641184284, 0.003295043047863501, 8109000000, 
0.013241695514610297, -0.009302484075227319, 0.0029861677139297843, 8211000000, 
0.012035392243530119, -0.008329698324942627, 0.002710573002859002, 8313000000, 
0.010953572663062183, -0.007477525658653966, 0.0024636849086417762, 8415000000, 
0.009985574010495823, -0.006698752395536914, 0.002242268646361992, 8517000000, 
0.00912122301452889, -0.0059880707468408295, 0.002044105138789909, 8619000000, 
0.00861302507501549, -0.005315842827572004, 0.001570789919002278, 8687000000, 
0.007896013114773948, -0.004834342710822359, 0.0014523814682447051, 8789000000, 
0.007264766046261251, -0.004406075257366796, 0.0016166186880514466, 8891000000, 
0.006676188722677834, -0.00398635422253632, 0.001484913816092486, 8993000000, 
0.006163448670272853, -0.003599076392118947, 0.0013670994338664116, 9095000000, 
0.005713482740350995, -0.0031460979814602586, 0.0012616121690645142, 9197000000, 
0.005318739941441164, -0.0027604860419336245, 0.0011693056519404207, 9299000000, 
0.004972434717693819, -0.002421725564239137, 0.0010883167031650464, 9401000000, 
0.004669040458576301, -0.0021232009243949764, 0.0010172946280043672, 9503000000, 
0.004407128198141819, -0.0018474069266405234, 0.0009553050294600117, 9605000000, 
0.004185394293409472, -0.0015805430234210095, 0.0009017862806086762, 9707000000, 
0.004003737889726078, -0.0013182689817507873, 0.0008565457059268609, 9809000000, 
0.0038628013476031953, -0.0010542253130924088, 0.0008195314800902346, 9911000000, 
0.0037652552266281836, -0.0007793551081630531, 0.000790962023549107, 10013000000, 
0.0037160423149965593, -0.00047960468172103245, 0.0007713987244674997, 10115000000, 
0.0037248869445887234, -0.00013192249032503332, 0.0007620205450625156, 10217000000, 
0.0037716412227897234, 0.0002580916565152418, 0.0006353789940012503, 10285000000, 
0.003919812861879257, 0.0007134086810164503, 0.0006469259916579366, 10387000000, 
0.004205605320051653, 0.001418183324385391, 0.0008090000395210029, 10489000000, 
0.004734688638759255, 0.0026629927349019525, 0.0008744872638069311, 10591000000, 
0.005723099478551763, 0.004959131236928464, 0.0009971107537406615, 10693000000, 
-0.004866274898246092, -0.03137569783335081, 0.00038022289889641487, 10795000000, 
-0.028755306406166414, -0.11267452903502673, -0.0018970967641585303, 10897000000, 
-0.06074097741557216, -0.1825970670500852, -0.006416653992958957, 10999000000, 
