x, y, theta, stamp, 
5.399005353543639e-05, -1.0140689374150413e-06, 3.732150701525489e-07, 4199000000, 
5.277440554066802e-05, -1.0125686715417877e-06, 3.6476559883841584e-07, 4233000000, 
0.0012066582968109367, -1.0086372188283701e-06, 1.6343749517053697e-06, 4335000000, 
0.011605193544507232, -1.0297346340919881e-06, 1.7992330264143402e-06, 4437000000, 
0.02928643892059557, 0.00020910509452632233, 0.03604650578510624, 4539000000, 
0.05106284387387942, 0.0019565843266926837, 0.12940767969051245, 4641000000, 
0.0729640070772266, 0.005868814162625298, 0.22470650204553275, 4743000000, 
0.09442315150974419, 0.0117982844417333, 0.31409509553424697, 4845000000, 
0.11537058557393652, 0.019447953322478034, 0.38686741644618466, 4947000000, 
0.12904536008591255, 0.025335220386922007, 0.425882797343951, 5015000000, 
0.14914057696891508, 0.03510795857699482, 0.47818675680661976, 5117000000, 
0.16875187668897618, 0.04585395597560893, 0.5233126791680558, 5219000000, 
0.1878871568043556, 0.057441213725855395, 0.5658595272491983, 5321000000, 
0.20655597092810957, 0.0697790438016133, 0.6035238321521728, 5423000000, 
0.22477196670899216, 0.08277280066892348, 0.6370056111807672, 5525000000, 
0.24256680329999436, 0.09633780896131798, 0.6666222482818552, 5627000000, 
0.2599798061887762, 0.11040150006880756, 0.692850408060081, 5729000000, 
0.2770432936109643, 0.12489997800993649, 0.7162334188603132, 5831000000, 
0.29378733894681075, 0.1397787924227436, 0.7371219183851608, 5933000000, 
0.3102389272532433, 0.15499172277999243, 0.7557679659079344, 6035000000, 
0.32642453996625226, 0.17049827731202344, 0.7724038732658524, 6137000000, 
0.342369028152664, 0.18626232042497512, 0.7872186466775213, 6239000000, 
0.35809122929312903, 0.20224838457651187, 0.800417857111032, 6341000000, 
0.368457520045606, 0.2130135613384665, 0.8082302822577796, 6409000000, 
0.38384818957273503, 0.22930655291328053, 0.8192411306295839, 6511000000, 
0.39906984256810507, 0.24576115133296597, 0.8290695775681736, 6613000000, 
0.4141390622490546, 0.2623634275870688, 0.8381103358582142, 6715000000, 
0.4290736579648916, 0.279095496462028, 0.846071456510724, 6817000000, 
0.4438866381289249, 0.2959427494117209, 0.8530802587081641, 6919000000, 
0.4585872371919287, 0.3128875562058787, 0.8593032530297439, 7021000000, 
0.47318393407659937, 0.3299155181415523, 0.8648774629321031, 7123000000, 
0.48768815788308345, 0.34701898063373315, 0.8699082475046119, 7225000000, 
0.502112304707794, 0.36419422462271617, 0.8744367183599928, 7327000000, 
0.516465821931932, 0.3814355162335681, 0.8785119859868393, 7429000000, 
0.5259988062838546, 0.39296253971052386, 0.8809364758966542, 7497000000, 
0.5402464384564762, 0.410295040373182, 0.8843534575286036, 7599000000, 
0.5544358731402255, 0.42767122325622037, 0.887399146005138, 7701000000, 
0.5685733575923534, 0.445086819622873, 0.8902439646886032, 7803000000, 
0.5826656255339737, 0.46254118029381014, 0.8927686097512871, 7905000000, 
0.5967184134210157, 0.4800319964134056, 0.8950299792150468, 8007000000, 
0.6107349024212111, 0.4975544265052784, 0.8970639206577778, 8109000000, 
0.6247168357413899, 0.5151031476502718, 0.8989044430325295, 8211000000, 
0.6386666928683368, 0.5326747296994888, 0.9005798784644962, 8313000000, 
0.6525881730660223, 0.5502681713537817, 0.9021048375038792, 8415000000, 
0.6664851713218104, 0.5678830849655386, 0.9034928604836977, 8517000000, 
0.6803601244715244, 0.5855178489188403, 0.9047567316629059, 8619000000, 
0.6895984310747636, 0.5972840163483093, 0.9055211034268542, 8687000000, 
0.7034389259869932, 0.6149455856421304, 0.9066088238746562, 8789000000, 
0.7172604002719469, 0.6326205136111221, 0.9075965745550993, 8891000000, 
0.731064975566824, 0.6503083132364799, 0.9085297660098176, 8993000000, 
0.74485459271484, 0.6680089913392827, 0.909376984435008, 9095000000, 
0.7586306532990394, 0.6857216379475906, 0.9101537777662182, 9197000000, 
0.7723936657621082, 0.7034447919007778, 0.9108697811206985, 9299000000, 
0.7861441015697922, 0.721176901675726, 0.9115344663793292, 9401000000, 
0.7998827716086244, 0.7389173123731542, 0.9121559365878473, 9503000000, 
0.8136108943511478, 0.756666033890356, 0.9127386882495947, 9605000000, 
0.8273294316580208, 0.7744230848057261, 0.9132873292534506, 9707000000, 
0.8410388098439622, 0.7921878167964432, 0.913806324164448, 9809000000, 
0.8547391263633891, 0.8099593906445333, 0.9143004228351512, 9911000000, 
0.8684306070258542, 0.8277372052963785, 0.9147743795031021, 10013000000, 
0.8821136492404984, 0.8455212095878422, 0.915233088068882, 10115000000, 
0.8957887667818292, 0.8633115773074603, 0.9156815439623112, 10217000000, 
0.9049012459247567, 0.8751754299476884, 0.9159767568503503, 10285000000, 
0.9185634698312128, 0.8929763952287204, 0.9164223963044842, 10387000000, 
0.932217617991674, 0.9107833231187337, 0.9168786762222872, 10489000000, 
0.9458632942225433, 0.9285963710362544, 0.9173467199448632, 10591000000, 
0.9594334281251061, 0.9463284138132357, 0.9178516220099159, 10693000000, 
0.9721940772241036, 0.9630576684638881, 0.9304455835113237, 10795000000, 
0.9820048546553238, 0.9767615743301872, 0.9406351289715132, 10897000000, 
0.988903578265068, 0.9863461872181771, 0.9491016981355334, 10999000000, 
0.9933599171075344, 0.9925512154892598, 0.9484617203324484, 11101000000, 
