e, e_dot, e_int, stamp, 
1.414215533361082, 3.8505912884670096e-07, 0.2687533946701974, 1761163462203311526, 
1.4142155598148198, 3.9995573412847857e-07, 0.13917740945932658, 1761163462252731247, 
1.4142155842318822, 3.399320581783894e-07, 0.14116019190767776, 1761163462303126714, 
1.4142156167872684, 3.425775041977244e-07, 0.156024013453151, 1761163462363056727, 
1.4142164910548813, 5.983180413768769e-06, 0.15578583858811818, 1761163462413283755, 
1.4129726664001683, -0.008265067416468827, 0.14188313602317526, 1761163462463412489, 
1.405986566095365, -0.03389833438959439, 0.198953748823136, 1761163462554279850, 
1.3927771223967986, -0.07049152983413859, 0.2653556251979529, 1761163462652424053, 
1.3754206815456984, -0.0972053589027961, 0.29035343746562037, 1761163462762957818, 
1.360664678326959, -0.10137031508211107, 0.29019754273088183, 1761163462863279375, 
1.3472778724287602, -0.09805918210674051, 0.2604263501011079, 1761163462954290062, 
1.3308673264980493, -0.09946955113647411, 0.2685287346496397, 1761163463062740659, 
1.318820560159, -0.10008749151760139, 0.2522506554265181, 1761163463143621673, 
1.3004974942410177, -0.10069170021549674, 0.26405320054634457, 1761163463263277982, 
1.2866887318653986, -0.10218499994677947, 0.2729779453017315, 1761163463353281789, 
1.2712623672224417, -0.10257813655559965, 0.24433450029229042, 1761163463453251616, 
1.2540106563142697, -0.10377690452928738, 0.2666327285374656, 1761163463563120774, 
1.238557233630685, -0.10376713388704234, 0.2635099717941774, 1761163463663284976, 
1.224680220794178, -0.10283047946968027, 0.23561361685489474, 1761163463753272421, 
1.2078703452628397, -0.10250471452082723, 0.24429794468357846, 1761163463862923307, 
1.1922370098493662, -0.10322943059210792, 0.25327364410800796, 1761163463962890479, 
1.1764370206194568, -0.1046004890051353, 0.23883877336804127, 1761163464063260908, 
1.1700178842124158, -0.10595996565533954, 0.16558039603917457, 1761163464103264719, 
1.1466009941658692, -0.10549319084809043, 0.2213389459730057, 1761163464253357161, 
1.132644001730745, -0.10373762028256735, 0.27596816116078304, 1761163464343288316, 
1.1139805708796926, -0.1035661923584195, 0.2374709845571373, 1761163464463308707, 
1.0994407605237364, -0.10570294645969876, 0.23421425628461506, 1761163464553279066, 
1.0838215843540588, -0.10594026026142722, 0.20877708445224893, 1761163464653264761, 
1.0695310310754147, -0.10473423493469917, 0.20648598227037443, 1761163464743717829, 
1.0505986470362607, -0.10498351159868384, 0.2254201245014769, 1761163464864335504, 
1.0364559744854809, -0.10533003071184854, 0.2204870385548444, 1761163464953267383, 
1.0208793504057425, -0.10492422852859241, 0.19574370887194253, 1761163465053281322, 
1.0040400998681602, -0.10301969799829291, 0.2141417659927184, 1761163465163115967, 
0.9890075791596257, -0.1011361842409753, 0.21096353256937306, 1761163465263270015, 
0.9754124078420604, -0.10036808957819127, 0.18818272399130523, 1761163465353298134, 
0.9609601213928322, -0.09834730958318794, 0.18563405618089132, 1761163465453639180, 
0.9451807299652282, -0.09622376624733453, 0.2011665687008787, 1761163465562733689, 
0.9309877801901165, -0.09525367202743923, 0.19828423235237846, 1761163465663306338, 
0.9180635777458895, -0.09487629006284944, 0.17755674806093408, 1761163465753365758, 
0.9040832194493948, -0.09449029389766554, 0.17431494519503812, 1761163465853251588, 
0.8971760544532821, -0.09205400081538721, 0.1365097732909928, 1761163465903965500, 
0.8762978292452828, -0.09011340377112731, 0.18417764498511882, 1761163466059608694, 
0.8634137820337493, -0.08877472056211914, 0.22247842786225033, 1761163466157080296, 
0.8490842847633193, -0.08742970292727825, 0.17915179260604897, 1761163466267216941, 
0.8373910702720446, -0.08591153232562317, 0.17148523604218094, 1761163466358836404, 
0.8310865772492472, -0.08543377631789921, 0.11800282721512, 1761163466407832541, 
0.8128215079352005, -0.08473371585083178, 0.16087272561710628, 1761163466553338617, 
0.8003260646926131, -0.08202962885617322, 0.20299383190908532, 1761163466656982769, 
0.7870879757565599, -0.08180799120424655, 0.16774853409106968, 1761163466763003707, 
0.7749020096582669, -0.08200163577144064, 0.16269538444986148, 1761163466863596170, 
0.7643979746804932, -0.07967438198609506, 0.1471048116977085, 1761163466952703122, 
0.7519893014544827, -0.07689747207312356, 0.15206675139194137, 1761163467062698159, 
0.7408595667291142, -0.0746171164999566, 0.15817783055260817, 1761163467162929794, 
0.7296768354635639, -0.07374639360020925, 0.14943463314743718, 1761163467264407367, 
0.7197737814540105, -0.07374082329547, 0.13921279257203495, 1761163467353605243, 
0.7088366607433847, -0.07355564728759344, 0.1359357817120483, 1761163467453356887, 
0.6970302389158042, -0.07223726937245127, 0.14881018984381333, 1761163467563626896, 
0.6865414725712198, -0.07007441835364049, 0.1478284548116914, 1761163467665306605, 
0.6770832904442673, -0.07022638700299784, 0.1302629294295453, 1761163467753269892, 
0.6667428197059707, -0.07031179181099476, 0.1272072889159024, 1761163467853263638, 
0.655622242919081, -0.06814715981570922, 0.14000499934826063, 1761163467963335332, 
0.6461467048266714, -0.06659806360221372, 0.13517968404991845, 1761163468059276657, 
0.6369272641094683, -0.06561077187546438, 0.12275282030890387, 1761163468153286939, 
0.627163509634116, -0.0649194488004581, 0.12415929214658973, 1761163468254267008, 
0.6164843827935672, -0.06483530201198989, 0.13173789164371064, 1761163468363442685, 
0.607138935464067, -0.06510431283834058, 0.12648858205490393, 1761163468459296426, 
0.5985141623347309, -0.06308830586690874, 0.11530383451586247, 1761163468553280997, 
0.5892227104960379, -0.06125778096907409, 0.11665060194710401, 1761163468654269139, 
0.5794989132509137, -0.060386531075353654, 0.12373908107204121, 1761163468763336297, 
0.5711483991601395, -0.058431936041280164, 0.11947487884211365, 1761163468860275698, 
0.5631428109726794, -0.05739934100304613, 0.108520955809559, 1761163468953302888, 
0.5545566920442517, -0.0570313299350528, 0.1092097673026614, 1761163469054271440, 
0.5452189645002092, -0.05684514797319649, 0.11650652784497047, 1761163469163487326, 
0.5369734194240976, -0.05688482663684218, 0.11241406304064776, 1761163469260315356, 
0.5290631990740946, -0.056749434506077945, 0.10193293982458106, 1761163469353276471, 
0.5209295745342376, -0.05520860957671212, 0.10260113342425504, 1761163469454272481, 
0.5117587461787102, -0.055049626103744066, 0.10899949353082886, 1761163469562655797, 
0.5040902521092916, -0.054386528260044996, 0.10553334567453901, 1761163469660287871, 
0.496947088774051, -0.051789165349626826, 0.09612032218541307, 1761163469753270361, 
0.4891632893459016, -0.05208080970820908, 0.09487155720873777, 1761163469851278712, 
0.48064148407430535, -0.05178181133111522, 0.10279345648283275, 1761163469963517491, 
0.47343671228746087, -0.04986408915554408, 0.1010467302889064, 1761163470061319924, 
0.4665094619487014, -0.0496557543034759, 0.08987441010851559, 1761163470153314459, 
0.4592812591381542, -0.04968130063629878, 0.08862383014969409, 1761163470251332987, 
0.45111705138708225, -0.04883742726852263, 0.09648081480482355, 1761163470363526392, 
0.4444488782168653, -0.04696146046854464, 0.0948793809466373, 1761163470461421730, 
0.43790382033041986, -0.04645645721371932, 0.08434222304341972, 1761163470553276980, 
0.43067116874296146, -0.048351003877621625, 0.08309691606946483, 1761163470651281758, 
0.4232302379546791, -0.04660653995405856, 0.09073247593397649, 1761163470763987869, 
0.42005157724288794, -0.04393477920399505, 0.0683798527626065, 1761163470812307762, 
0.41071153230132657, -0.04401271987252931, 0.07912371399250773, 1761163470953280055, 
0.40416282377134616, -0.04413268585922625, 0.09878574138504684, 1761163471052287518, 
0.4009653382358328, -0.04392275302001075, 0.059872523778919995, 1761163471101011349, 
0.3940385685162995, -0.042603287950197855, 0.06400081191616196, 1761163471212400729, 
0.3880592412731817, -0.042413224626190994, 0.08017302958000716, 1761163471304313336, 
0.3788735731339617, -0.042377260117327065, 0.09283284566876328, 1761163471452284796, 
0.3733552549341173, -0.0407899418786068, 0.09103193212659119, 1761163471543810533, 
0.36933741831023476, -0.03964948836939891, 0.05982588311842012, 1761163471612308914, 
0.36396671788132845, -0.03901620432564407, 0.05919667235948187, 1761163471704284495, 
0.3556707727577933, -0.03802154772949294, 0.08747748148297452, 1761163471853299264, 
0.35201975890396264, -0.03858664194796064, 0.07493596324473305, 1761163471914060419, 
