x, y, theta, stamp, 
2.105464602664142e-08, -2.3942300586554666e-08, -1.2028651504570144e-05, 1761165601078800146, 
2.105464602664142e-08, -2.3942300586554666e-08, -1.2028656052071571e-05, 1761165601129576511, 
2.105464602664142e-08, -2.3942300586554666e-08, -1.2028662418573569e-05, 1761165601169711921, 
5.329070518200751e-15, -1.3677947663381929e-13, -1.2257444665763988e-05, 1761165601328775080, 
5.329070518200751e-15, -1.3677947663381929e-13, -1.2318039033884248e-05, 1761165601428758553, 
0.000959019991569221, 0.00010849728278117254, 0.0010112031065393774, 1761165601479559895, 
0.005043825134634972, 0.00020834300084970891, 0.004045482616235779, 1761165601530621073, 
0.010164187289774418, 0.00034184649121016264, 0.00819269631105331, 1761165601570586851, 
0.032887957990169525, 0.0007564210100099444, 0.024650431049369842, 1761165601690391085, 
0.052862025797367096, 0.0018302877433598042, 0.04053026921544455, 1761165601779675391, 
0.06332067400217056, 0.0023514162749052048, 0.047552779565552365, 1761165601829572052, 
0.08388672769069672, 0.0035892219748347998, 0.06463379428125489, 1761165601930573321, 
0.11205533146858215, 0.006313094403594732, 0.08810463372055559, 1761165602069446964, 
0.13563868403434753, 0.00890007521957159, 0.10546514291771157, 1761165602179626811, 
0.15691012144088745, 0.01167044136673212, 0.12172084594184279, 1761165602279574381, 
0.17649833858013153, 0.014308242127299309, 0.13781642342671854, 1761165602370617844, 
0.19798120856285095, 0.01783939078450203, 0.1554784899343309, 1761165602469226090, 
0.21092014014720917, 0.01999218575656414, 0.16627114826831565, 1761165602530631099, 
0.232242614030838, 0.024027006700634956, 0.18196615453308823, 1761165602629580474, 
0.26199185848236084, 0.030120063573122025, 0.20543613671925526, 1761165602769744704, 
0.2728300094604492, 0.032543960958719254, 0.21291229871799885, 1761165602819489288, 
0.29631391167640686, 0.03833848610520363, 0.2316230634278562, 1761165602929655872, 
0.32775646448135376, 0.04647141695022583, 0.25470160237413475, 1761165603079579463, 
0.3383033573627472, 0.04939718917012215, 0.26295966558237427, 1761165603130579178, 
0.37192755937576294, 0.059190090745687485, 0.28691428531983054, 1761165603290446181, 
0.39067313075065613, 0.06517107784748077, 0.3016435083467138, 1761165603378804439, 
0.40106433629989624, 0.06858842074871063, 0.31038813485771016, 1761165603429670227, 
0.42991599440574646, 0.0786578431725502, 0.33205183747033634, 1761165603570623481, 
0.45064055919647217, 0.08625947684049606, 0.3456683605163404, 1761165603669434817, 
0.4627971649169922, 0.090883269906044, 0.3558844846957287, 1761165603730216263, 
0.4931759536266327, 0.10279308259487152, 0.3789695335224397, 1761165603879587130, 
0.5113720297813416, 0.11031566560268402, 0.39397013671119807, 1761165603972644381, 
0.5351549386978149, 0.12080294638872147, 0.41233451288042783, 1761165604090360269, 
0.5431881546974182, 0.12436293065547943, 0.41784335239005893, 1761165604131240202, 
0.5625229477882385, 0.1333688497543335, 0.4298441759615877, 1761165604225586042, 
0.5829749703407288, 0.14342190325260162, 0.44632891270105196, 1761165604330603529, 
0.6138817667961121, 0.15918204188346863, 0.47391625862401227, 1761165604490155896, 
0.6212236881256104, 0.16298672556877136, 0.47951019418828594, 1761165604530647267, 
0.63924241065979, 0.17302441596984863, 0.4938821545195319, 1761165604629588704, 
0.663141131401062, 0.18629255890846252, 0.5158442535249695, 1761165604770642317, 
0.673031747341156, 0.19213375449180603, 0.5236067214329984, 1761165604822962758, 
0.7008011937141418, 0.20878544449806213, 0.5480152213449919, 1761165604984646232, 
0.7069671750068665, 0.21266193687915802, 0.553214761303761, 1761165605025885048, 
0.7219679951667786, 0.2224186509847641, 0.5706922764717585, 1761165605125639774, 
0.7473799586296082, 0.23965732753276825, 0.5913896886578226, 1761165605285106829, 
0.7609617710113525, 0.24925409257411957, 0.6078986621451435, 1761165605378896828, 
0.7682320475578308, 0.254519522190094, 0.6157260312670116, 1761165605429596138, 
0.7875747084617615, 0.26874345541000366, 0.6353321465479134, 1761165605569690091, 
0.8049670457839966, 0.282338947057724, 0.6576253353053403, 1761165605691581253, 
0.8171281218528748, 0.2922881841659546, 0.6697008876988826, 1761165605779890578, 
0.8232958912849426, 0.2973499000072479, 0.6770922048714865, 1761165605829598917, 
0.8397956490516663, 0.3115421235561371, 0.6967133852209152, 1761165605969704665, 
0.8529521822929382, 0.32309967279434204, 0.713547805025108, 1761165606069912496, 
0.8658629655838013, 0.3348081111907959, 0.7264649525367163, 1761165606178671166, 
0.8709995746612549, 0.3395361602306366, 0.7327482990343924, 1761165606230602568, 
0.88128262758255, 0.3493369519710541, 0.7505141324307336, 1761165606330629772, 
0.8911935091018677, 0.3591359853744507, 0.7634646982322337, 1761165606418954450, 
0.9078283309936523, 0.3758223056793213, 0.7858969112167027, 1761165606579706657, 
0.9126207232475281, 0.380796879529953, 0.7930359057588904, 1761165606628776498, 
0.9258571267127991, 0.3952454924583435, 0.8141354473480752, 1761165606769750359, 
0.9349328875541687, 0.405383437871933, 0.8284217475429199, 1761165606870371418, 
0.9453932046890259, 0.4172746241092682, 0.8452362203519522, 1761165606979674673, 
0.949841320514679, 0.4226556420326233, 0.8513948432457659, 1761165607030605229, 
0.9611398577690125, 0.436353862285614, 0.8734449922070368, 1761165607169769881, 
0.9708738327026367, 0.44858548045158386, 0.8907550557031073, 1761165607286073761, 
0.974143385887146, 0.4530327022075653, 0.895229919082797, 1761165607330360793, 
0.9813485145568848, 0.4624829888343811, 0.9091775610621889, 1761165607429846222, 
0.987978458404541, 0.47134658694267273, 0.9257157900079903, 1761165607525654308, 
0.9947738647460938, 0.48063308000564575, 0.9389586144583307, 1761165607619738170, 
1.005654215812683, 0.4964143931865692, 0.9607270945737568, 1761165607779715912, 
1.0083860158920288, 0.500625491142273, 0.966534930890421, 1761165607830636865, 
1.0168596506118774, 0.5136507749557495, 0.9900765904188271, 1761165607969789976, 
1.0227088928222656, 0.5231499671936035, 1.004746549752303, 1761165608069844751, 
1.0261162519454956, 0.5288815498352051, 1.0140343573617752, 1761165608130364717, 
1.0318388938903809, 0.5385655164718628, 1.0279547844963943, 1761165608229844518, 
1.036887764930725, 0.5474965572357178, 1.0421036838596065, 1761165608327190635, 
1.04165780544281, 0.5561856031417847, 1.0556783122220075, 1761165608422014832, 
1.0461838245391846, 0.5648535490036011, 1.0674890457517767, 1761165608516998327, 
1.0509637594223022, 0.5740371346473694, 1.0836644607849597, 1761165608629919537, 
1.0571738481521606, 0.5862756371498108, 1.1021524313824826, 1761165608769717184, 
1.0592354536056519, 0.590583324432373, 1.1086914899613227, 1761165608819703545, 
1.0631895065307617, 0.598973274230957, 1.1230387723443438, 1761165608917784687, 
1.0675594806671143, 0.608507513999939, 1.1372091825209256, 1761165609029959268, 
1.0725950002670288, 0.6200704574584961, 1.1580440402060634, 1761165609170025769, 
1.0757290124893188, 0.6280646324157715, 1.1732312115455088, 1761165609270633560, 
1.0777602195739746, 0.632697343826294, 1.180604532147031, 1761165609330149358, 
1.0806324481964111, 0.6400448083877563, 1.1961831915033334, 1761165609430675668, 
1.084868311882019, 0.6518760323524475, 1.2123976570791506, 1761165609570798353, 
1.087721586227417, 0.6599672436714172, 1.2270604760666282, 1761165609671806492, 
1.0902161598205566, 0.6673455238342285, 1.2446819244344334, 1761165609781669520, 
1.0913305282592773, 0.6711238026618958, 1.2497832329243934, 1761165609832053206, 
1.0945515632629395, 0.6815602779388428, 1.2703252380422871, 1761165609969657772, 
1.0966744422912598, 0.689353346824646, 1.2815886289897018, 1761165610070587434, 
1.0988341569900513, 0.6971741318702698, 1.2990014055999923, 1761165610179854301, 
1.0999494791030884, 0.7006571292877197, 1.3042239648667122, 1761165610230628841, 
1.1021432876586914, 0.7095842361450195, 1.3257937350880737, 1761165610369810591, 
1.1041277647018433, 0.7180240154266357, 1.3434079969784758, 1761165610489701507, 
1.104607343673706, 0.7206486463546753, 1.3493821139862707, 1761165610529804464, 
1.1060649156570435, 0.7272985577583313, 1.3604985257454758, 1761165610630633262, 
1.1077547073364258, 0.7357162237167358, 1.38090178901486, 1761165610769666750, 
1.1089426279067993, 0.7428445816040039, 1.3926294705041975, 1761165610870321133, 
1.1094629764556885, 0.7464083433151245, 1.399899556946752, 1761165610929692957, 
1.1103407144546509, 0.7520074248313904, 1.414425203290697, 1761165611030633377, 
1.1115671396255493, 0.760657548904419, 1.4339702785426425, 1761165611169668252, 
1.112423300743103, 0.768123984336853, 1.4496037376325104, 1761165611290606038, 
1.1130430698394775, 0.7732641696929932, 1.4609957393493151, 1761165611380672667, 
1.1131532192230225, 0.7759851217269897, 1.4686007826295824, 1761165611430639014, 
1.1138942241668701, 0.7842620015144348, 1.4882588759588735, 1761165611569836102, 
1.1143513917922974, 0.7901637554168701, 1.5014693200173939, 1761165611669752041, 
1.1145994663238525, 0.7957470417022705, 1.517927985946686, 1761165611780786732, 
1.1146951913833618, 0.7983524203300476, 1.522639991289411, 1761165611830639743, 
1.1148924827575684, 0.8054050803184509, 1.5394709086938623, 1761165611969671244, 
1.1149011850357056, 0.8113670945167542, 1.5572789700702754, 1761165612089948413, 
1.1148548126220703, 0.8157152533531189, 1.5688369193274065, 1761165612179883938, 
1.1149351596832275, 0.8182928562164307, 1.575700960898315, 1761165612230644196, 
1.1149436235427856, 0.822874903678894, 1.5894609941467115, 1761165612329653075, 
1.1146092414855957, 0.8299654126167297, 1.606671547389029, 1761165612470587576, 
1.1143559217453003, 0.835172176361084, 1.6185944794376679, 1761165612580141975, 
1.1143252849578857, 0.8372885584831238, 1.6249246400021096, 1761165612630645863, 
1.1138001680374146, 0.8431092500686646, 1.6442380402903436, 1761165612769702042, 
1.113396406173706, 0.8487310409545898, 1.6611323361273633, 1761165612889954884, 
1.1129159927368164, 0.8532047867774963, 1.672815399388913, 1761165612979731198, 
1.1126985549926758, 0.8556610941886902, 1.6802220854461445, 1761165613029647725, 
1.1120176315307617, 0.860408365726471, 1.6937243739107295, 1761165613129666572, 
1.1115504503250122, 0.8644652366638184, 1.706991649958416, 1761165613219722880, 
1.1103745698928833, 0.8723433017730713, 1.7325752777628527, 1761165613379913209, 
1.1099261045455933, 0.8747072219848633, 1.7401063271998427, 1761165613429652670, 
1.1089760065078735, 0.879737913608551, 1.7575645627853087, 1761165613529707299, 
1.1079758405685425, 0.8840935230255127, 1.7746033880619438, 1761165613619725620, 
1.1060901880264282, 0.8922609686851501, 1.8044746627851225, 1761165613782722104, 
1.1055465936660767, 0.8944520950317383, 1.8125742790659365, 1761165613825652997, 
1.1035842895507812, 0.9015142321586609, 1.838389661190861, 1761165613975705450, 
1.1018307209014893, 0.907045304775238, 1.8580196620670777, 1761165614090153347, 
1.1005892753601074, 0.9112385511398315, 1.874173368711085, 1761165614179711515, 
1.0997730493545532, 0.9133991003036499, 1.8820569758944383, 1761165614229656843, 
1.0976667404174805, 0.9196233749389648, 1.9044701513203872, 1761165614373687946, 
1.095811128616333, 0.9246721863746643, 1.9230844944475272, 1761165614486176079, 
1.0952472686767578, 0.9263142943382263, 1.940565353032782, 1761165614583720446, 
1.0950747728347778, 0.926655650138855, 1.9421054615944011, 1761165614625660802, 
1.0939736366271973, 0.9293895959854126, 1.966589478561907, 1761165614773713850, 
1.0930304527282715, 0.9317317605018616, 1.986886789172207, 1761165614890685521, 
1.0921422243118286, 0.9334787130355835, 2.002729600925315, 1761165614979726990, 
1.0918656587600708, 0.9343669414520264, 2.0100213855463567, 1761165615029956886, 
1.0906237363815308, 0.9370102286338806, 2.0347620045242842, 1761165615169694400, 
1.0895049571990967, 0.9391076564788818, 2.0543947507727425, 1761165615290296719, 
1.0892813205718994, 0.9395262002944946, 2.058723111172983, 1761165615320061811, 
1.0884103775024414, 0.9413150548934937, 2.0753375714264117, 1761165615429665976, 
1.087412714958191, 0.9429349899291992, 2.090642244983355, 1761165615530845471, 
1.0860543251037598, 0.9452351927757263, 2.1128664227911256, 1761165615669726256, 
1.0850138664245605, 0.947144627571106, 2.131138752619786, 1761165615780174096, 
1.08445405960083, 0.9478644132614136, 2.138188088585804, 1761165615829788506, 
1.083160400390625, 0.9497974514961243, 2.1578092874713786, 1761165615969724217, 
1.082192301750183, 0.9513354897499084, 2.173364588360854, 1761165616070368959, 
1.080992579460144, 0.9528717398643494, 2.1891951233691542, 1761165616179725512, 
1.0805855989456177, 0.9534379243850708, 2.194833384523715, 1761165616229671962, 
1.0794787406921387, 0.955116868019104, 2.212367166159366, 1761165616369715736, 
1.0784666538238525, 0.9564700126647949, 2.2262477765675723, 1761165616469834690, 
1.0779494047164917, 0.9571285247802734, 2.232933200011102, 1761165616520120997, 
1.07695472240448, 0.9583317637443542, 2.2456738822711086, 1761165616629675930, 
1.076165795326233, 0.9593836069107056, 2.2578338919859258, 1761165616725740324, 
1.0751748085021973, 0.9605709314346313, 2.269605884116192, 1761165616819731695, 
1.0741370916366577, 0.9616168737411499, 2.281767425410624, 1761165616921035319, 
1.0730000734329224, 0.9628439545631409, 2.295452979605828, 1761165617029687303, 
1.0720423460006714, 0.9639583826065063, 2.308044085422598, 1761165617126722117, 
1.071122407913208, 0.9650790095329285, 2.3201461196165507, 1761165617219745881, 
1.0693742036819458, 0.966700553894043, 2.3398287713186114, 1761165617380136575, 
1.06888747215271, 0.9672034978866577, 2.345497241013841, 1761165617429883048, 
1.0674381256103516, 0.9687963128089905, 2.364104738565697, 1761165617569848758, 
1.0662894248962402, 0.9698495268821716, 2.3762447469175276, 1761165617670007472, 
1.0650092363357544, 0.9710224866867065, 2.3897489798208884, 1761165617779794400, 
1.06455659866333, 0.9714946746826172, 2.395669632211867, 1761165617829909352, 
1.0629847049713135, 0.9729551076889038, 2.413657643826488, 1761165617969975205, 
1.0615456104278564, 0.9741889238357544, 2.4290045345854665, 1761165618088488708, 
1.0611921548843384, 0.9744540452957153, 2.4323794863597583, 1761165618118106262, 
1.0600042343139648, 0.9755139946937561, 2.4455776867879333, 1761165618229687104, 
1.0582385063171387, 0.9770557284355164, 2.464463911193464, 1761165618369964245, 
1.0568667650222778, 0.9780135750770569, 2.478711676415501, 1761165618487648423, 
1.0564792156219482, 0.9782956838607788, 2.4832083249526424, 1761165618518121945, 
1.0553122758865356, 0.9793625473976135, 2.4963043143417214, 1761165618631200436, 
1.054071307182312, 0.9802961945533752, 2.5086026054094455, 1761165618728231866, 
1.0528569221496582, 0.9810993075370789, 2.521157599901936, 1761165618819773525, 
1.051369309425354, 0.9820963144302368, 2.535520524272956, 1761165618929841755, 
1.0502725839614868, 0.9829843044281006, 2.5472582862224407, 1761165619030863943, 
1.048557162284851, 0.984150230884552, 2.5645399627140324, 1761165619169722889, 
1.047074317932129, 0.9851353764533997, 2.5791115352905005, 1761165619288808371, 
1.0466618537902832, 0.9854138493537903, 2.5832419730165683, 1761165619330888892, 
1.0452007055282593, 0.9862937331199646, 2.5983362937879773, 1761165619431696615, 
1.043981909751892, 0.9871624708175659, 2.6103687613931217, 1761165619528729297, 
1.042580485343933, 0.9878679513931274, 2.622836968586753, 1761165619621737269, 
1.0413299798965454, 0.9886074066162109, 2.6352282406347127, 1761165619730964738, 
1.03984797000885, 0.9894249439239502, 2.6487931676884435, 1761165619831697358, 
1.0379319190979004, 0.990397036075592, 2.6668202135678567, 1761165619969727018, 
1.036316990852356, 0.9911797046661377, 2.6817887582015234, 1761165620089956435, 
1.0350669622421265, 0.9918261170387268, 2.693315341521939, 1761165620180734457, 
1.034368634223938, 0.9921819567680359, 2.7000599487093697, 1761165620229701029, 
1.0324211120605469, 0.9930155873298645, 2.7180876944068557, 1761165620369729162, 
1.0310825109481812, 0.9936745762825012, 2.72989035639526, 1761165620469984867, 
1.029629111289978, 0.9943735003471375, 2.7437659246189217, 1761165620580824410, 
1.028839111328125, 0.9946925640106201, 2.7506169816547734, 1761165620629699534, 
1.0267726182937622, 0.995415210723877, 2.7679642745122863, 1761165620769734599, 
1.0254544019699097, 0.9959412217140198, 2.7803197506735624, 1761165620870558225, 
1.0239696502685547, 0.996594250202179, 2.7941660813898563, 1761165620980748619, 
1.0232397317886353, 0.9968562722206116, 2.8000216812135563, 1761165621029828158, 
1.0210440158843994, 0.9975441694259644, 2.8188925233058395, 1761165621169758168, 
1.019445538520813, 0.9982110261917114, 2.83374009236882, 1761165621291313402, 
1.0188833475112915, 0.9983586668968201, 2.838609230099797, 1761165621329973881, 
1.0172960758209229, 0.998854398727417, 2.851610781394266, 1761165621429705005, 
1.0151830911636353, 0.999350905418396, 2.8696487307580907, 1761165621570845897, 
1.0135102272033691, 0.9998894333839417, 2.8854139922731235, 1761165621691391343, 
1.0126203298568726, 1.0000476837158203, 2.9158961636298697, 1761165621781742603, 
1.0123028755187988, 0.999913215637207, 2.9328523708761747, 1761165621829710709, 
1.0119014978408813, 1.0000258684158325, 2.9750814202902016, 1761165621969743499, 
1.0110453367233276, 1.0001388788223267, 3.0054901066551043, 1761165622070140561, 
1.0104243755340576, 1.0002740621566772, 3.039249811181811, 1761165622180078309, 
1.0099643468856812, 1.0005055665969849, 3.0466910870786585, 1761165622229711358, 
