x, y, theta, stamp, 
-0.13289234042167664, -0.3525835871696472, -2.4674606277519846, 1761169685533695033, 
-0.14836513996124268, -0.364534467458725, -2.4742291609844895, 1761169685623696965, 
-0.1655913144350052, -0.37788450717926025, -2.4802126527064057, 1761169685723711614, 
-0.18963871896266937, -0.396469384431839, -2.486151975597325, 1761169685863749835, 
-0.20175814628601074, -0.4058038890361786, -2.4888069067431786, 1761169685933814121, 
-0.21739503741264343, -0.4175198972225189, -2.491009979605641, 1761169686023738184, 
-0.23477840423583984, -0.43061205744743347, -2.493140792570245, 1761169686123691771, 
-0.2624795436859131, -0.45133817195892334, -2.4963050826413244, 1761169686284377464, 
-0.27114781737327576, -0.45770594477653503, -2.4972346068611846, 1761169686333764381, 
-0.2867991626262665, -0.4691213071346283, -2.4989859341524108, 1761169686423707366, 
-0.31303998827934265, -0.48845458030700684, -2.501736051564461, 1761169686573743516, 
-0.33252498507499695, -0.5026235580444336, -2.5020528042647117, 1761169686684248199, 
-0.34133675694465637, -0.5090537667274475, -2.5028113504765974, 1761169686733822843, 
-0.35727208852767944, -0.520763099193573, -2.5025134332040775, 1761169686823732774, 
-0.3830315172672272, -0.5399479269981384, -2.5033817099987883, 1761169686974582533, 
-0.3987767994403839, -0.5516325831413269, -2.5036178680759313, 1761169687064457337, 
-0.4109649360179901, -0.5606706142425537, -2.502909361365412, 1761169687133681657, 
-0.42673784494400024, -0.5724128484725952, -2.502379317034187, 1761169687223742108, 
-0.4529220461845398, -0.591703474521637, -2.503189177366209, 1761169687374740650, 
-0.468553751707077, -0.6032350659370422, -2.502908809169546, 1761169687463848151, 
-0.48078107833862305, -0.6122292280197144, -2.5035185663660102, 1761169687535414772, 
-0.49656346440315247, -0.6237807273864746, -2.5041182594442115, 1761169687623740126, 
-0.5141208171844482, -0.6366537809371948, -2.503639733566548, 1761169687723716321, 
-0.5423421263694763, -0.6573414206504822, -2.5032876384269347, 1761169687884523340, 
-0.5509229898452759, -0.6637844443321228, -2.5027560967000486, 1761169687935442001, 
-0.566577672958374, -0.6756724715232849, -2.50217120590233, 1761169688023731187, 
-0.5839195847511292, -0.6883935928344727, -2.502450351334239, 1761169688123751528, 
-0.6119821071624756, -0.7090734839439392, -2.5021340254496356, 1761169688284264180, 
-0.6202651858329773, -0.7151874303817749, -2.5018469410014017, 1761169688331228289, 
-0.6363623142242432, -0.7270504236221313, -2.5032124412657724, 1761169688424765603, 
-0.6623133420944214, -0.7458869814872742, -2.503629144488776, 1761169688571837999, 
-0.6820371747016907, -0.760453462600708, -2.5036410881278415, 1761169688683665174, 
-0.690118670463562, -0.7666085958480835, -2.504907559111579, 1761169688732372178, 
-0.7064825892448425, -0.778409481048584, -2.503909627665801, 1761169688823739034, 
-0.732374370098114, -0.7973498106002808, -2.503113477844043, 1761169688971923852, 
-0.7410967946052551, -0.8039320707321167, -2.5027113404821772, 1761169689022391781, 
-0.7600274682044983, -0.8180285692214966, -2.502890917134031, 1761169689132273875, 
-0.7762483954429626, -0.8298537135124207, -2.502476598894209, 1761169689223772624, 
-0.8021923899650574, -0.8488462567329407, -2.502776961682903, 1761169689372750024, 
-0.8184360861778259, -0.8607731461524963, -2.503943737057975, 1761169689464857782, 
-0.8301992416381836, -0.869419276714325, -2.5039326927542964, 1761169689533304811, 
-0.8462154269218445, -0.8809316754341125, -2.5036922610370467, 1761169689624768937, 
-0.8725429177284241, -0.9002538919448853, -2.5033027518210216, 1761169689773869114, 
-0.8812816739082336, -0.906682014465332, -2.5018907902061907, 1761169689824361355, 
-0.8971182703971863, -0.9183569550514221, -2.500342664856768, 1761169689915471359, 
-0.9162254333496094, -0.9326793551445007, -2.49756904055432, 1761169690023782182, 
-0.9422010183334351, -0.9519975781440735, -2.4935202101789833, 1761169690173844722, 
-0.9574833512306213, -0.9636330604553223, -2.492195991574455, 1761169690264484569, 
-0.9696763753890991, -0.9726907014846802, -2.4887305124266823, 1761169690333838205, 
-0.9852703213691711, -0.9845513105392456, -2.4865354045855006, 1761169690423836990, 
-1.0113086700439453, -1.0044735670089722, -2.4782919829347656, 1761169690573862960, 
-1.0266836881637573, -1.0165377855300903, -2.4726497224009187, 1761169690663981694, 
-1.038787841796875, -1.025841236114502, -2.465123973628871, 1761169690734540040, 
-1.0536975860595703, -1.0380949974060059, -2.4460823421179008, 1761169690823798253, 
-1.0763530731201172, -1.0583828687667847, -2.3658526550820316, 1761169690973876318, 
-1.0865023136138916, -1.0700396299362183, -2.2517541150887066, 1761169691063818507, 
-1.0932670831680298, -1.0794522762298584, -2.139484603181268, 1761169691134588566, 
-1.0993849039077759, -1.0909953117370605, -1.9629393771642876, 1761169691223772931, 
-1.1039202213287354, -1.105011224746704, -1.7689042255530878, 1761169691323779862, 
-1.1055676937103271, -1.1255757808685303, -1.4992213175159106, 1761169691463831320, 
-1.1043422222137451, -1.1358823776245117, -1.365495344714185, 1761169691533728767, 
-1.1004657745361328, -1.1487221717834473, -1.193052559687286, 1761169691623782380, 
-1.0937947034835815, -1.1620290279388428, -1.0030338881850172, 1761169691723820564, 
-1.0804636478424072, -1.177980661392212, -0.7368967927724108, 1761169691864201311, 
-1.0724430084228516, -1.1842999458312988, -0.6038419011913086, 1761169691934071921, 
-1.0600723028182983, -1.1915218830108643, -0.4315923813715129, 1761169692023798539, 
-1.0358481407165527, -1.1986578702926636, -0.144312961064579, 1761169692173901148, 
-1.0269004106521606, -1.1995729207992554, -0.04842629492459032, 1761169692223740355, 
