odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-2.0755030050167989e-07, 2.3961058559507364e-07, -2.385763767290451e-06, 0.0, 5.123615096636058e-07, 0.010837609256787657, 0.07730585644590285, -0.005960340571654861, 1762985828953289151, 
-2.0755030050167989e-07, 2.3961058559507364e-07, -2.3858323228707772e-06, 0.0, -1.5493186538151349e-06, 0.013600374830562246, 0.0770890029111968, -0.00863256909301921, 1762985829213842555, 
-2.0755030050167989e-07, 2.3961058559507364e-07, -2.3858759779477882e-06, 0.0, -1.4621187593988338e-10, 0.009013741398863757, 0.0699623749391305, -0.005198453728695182, 1762985829403198464, 
-2.0755030050167989e-07, 2.3961058559507364e-07, -2.385925089909425e-06, 0.0, -2.0720784810190906e-10, 0.010380870810563846, 0.0710083066485629, -0.0067301961127532945, 1762985829613513421, 
-2.0755030050167989e-07, 2.3961058559507364e-07, -2.3859687449864357e-06, 0.0, -2.698061773998006e-10, 0.010848997300854531, 0.07831997070012987, -0.0063674015436913705, 1762985829800507910, 
-2.0755030050167989e-07, 2.3961058559507364e-07, -2.3859905725249413e-06, 0.0, -2.5387686397593257e-10, 0.009263216364574446, 0.07741168445869759, -0.008554670940288502, 1762985829903522855, 
-2.0755030050167989e-07, 2.3961058559507364e-07, -2.3860124000634468e-06, 0.0, -2.6031238276047475e-10, 0.012376180342072652, 0.07970591899931237, -0.012669215487871876, 1762985829993196460, 
-2.0755030050167989e-07, 2.3961058559507364e-07, -2.386036046563494e-06, 0.0, -2.073045068939905e-10, 0.011653863056485138, 0.07666113319153468, -0.009765066725764836, 1762985830105014254, 
-2.0755030050167989e-07, 2.3961058559507364e-07, -2.386079701640505e-06, 0.0, -1.4219612987087515e-10, 0.012385766126537601, 0.07600917976032254, -0.015998927987520832, 1762985830304531551, 
0.00026481272652745247, 1.9219229216105305e-05, -0.0020573919792738656, 0.0038145063398590407, -0.02971656061708927, 0.014147938815791697, 0.08280044189611749, -0.01899094707765911, 1762985830413798157, 
0.009736710228025913, -0.0006147769745439291, -0.09137018668369123, 0.05741292145146965, -0.5287545919418335, 0.02263532582745639, 0.07822824557937975, -0.07271149756342081, 1762985830603628169, 
