odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
2.905870530867105e-07, -3.35449584554226e-07, 3.3389967074157875e-06, 0.0, 1.6761553922606254e-08, 1.136693382618995, 0.8275426640012459, -0.23450817672552096, 1762983016984967484, 
2.905870530867105e-07, -3.35449584554226e-07, 3.338999929532361e-06, 0.0, 0.0, 1.1360379715402003, 0.824036523524164, -0.23181974050575746, 1762983017174531445, 
2.905870530867105e-07, -3.35449584554226e-07, 3.338999929532361e-06, 0.0, 0.0, 1.1317858955654052, 0.8294179991458736, -0.23739965298650545, 1762983017364092397, 
2.905870530867105e-07, -3.35449584554226e-07, 3.338999020062996e-06, 0.0, -1.8077320890208526e-11, 1.1210518170614987, 0.8158792097453988, -0.2460584195964535, 1762983017574554170, 
3.1134322853176855e-07, -3.5940999509875837e-07, 3.5773936300385203e-06, 3.198292898109012e-07, -5.377604793466162e-06, 1.1258602690552357, 0.8175593882049826, -0.23327405313313077, 1762983017779027755, 
3.1134322853176855e-07, -3.5940999509875837e-07, 3.57740115617914e-06, 0.0, 5.76369529881049e-07, 1.1282798067120716, 0.811253440551851, -0.23810372400310406, 1762983017969426627, 
3.1134322853176855e-07, -3.5940999509875837e-07, 3.5773950460682678e-06, 0.0, 7.886268917900452e-07, 1.1362280352164116, 0.8115464362236037, -0.2450687912394865, 1762983018070387360, 
3.1134322853176855e-07, -3.5940999509875837e-07, 3.5774023595336617e-06, 0.0, -1.6056318941082282e-07, 1.1415856067049002, 0.8097819532680615, -0.23977875034179827, 1762983018259111717, 
3.1134322853176855e-07, -3.5940999509875837e-07, 3.577394354735275e-06, 0.0, -1.2599958576497983e-10, 1.123979977674617, 0.8206608765928376, -0.2398835092990254, 1762983018370426033, 
3.1134322853176855e-07, -3.5940999509875837e-07, 3.5773922226950572e-06, 0.0, 1.616720993191656e-11, 1.1209396608448752, 0.8308036103094153, -0.23528301821613787, 1762983018474385246, 
0.0017952175112441182, 0.00012481590965762734, -0.020414422214008732, 0.030504521775219767, -0.3969944715499878, 1.1502076184715424, 0.8239820028251414, -0.2450220082592293, 1762983018675699392, 
0.005956592969596386, -0.00034976977622136474, -0.08610865948085114, 0.04197944634645118, -0.6648985147476196, 1.1510223536234114, 0.8272794149976197, -0.29813798406042535, 1762983018774438361, 
0.012027348391711712, -0.0010163603583350778, -0.13974899830678694, 0.06128154529096384, -0.5220274329185486, 1.1413316267217608, 0.823358336209719, -0.3811226835556929, 1762983018874431658, 
0.02187206782400608, -0.002911183051764965, -0.2422147644860773, 0.04929385065830199, -0.5319128632545471, 1.1631878052122748, 0.8250306287799763, -0.4642340593939092, 1762983019074656590, 
0.026709312573075294, -0.0044572437182068825, -0.29579125484339164, 0.050156199446165325, -0.5352940559387207, 1.168913572441788, 0.8187613127772706, -0.5440831996092799, 1762983019174728207, 
0.03186957910656929, -0.006188270635902882, -0.34669416700052375, 0.049720145069117795, -0.5128530859947205, 1.1907137680884876, 0.8154329624369241, -0.5905054380209217, 1762983019274395433, 
0.044730667024850845, -0.011613747105002403, -0.47152497135572147, 0.05355460426336403, -0.5068870782852173, 1.19275667331996, 0.8093165165140197, -0.6821547257375695, 1762983019524151611, 
0.04956289380788803, -0.014122125692665577, -0.5225452917713855, 0.05505523306155549, -0.5107981562614441, 1.1934357489930925, 0.7987949840096601, -0.7546337944188014, 1762983019624153155, 
