odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
1.4528760061693902e-07, -1.6772642652540526e-07, 1.6682022576148705e-06, 0.0, 2.131358542101225e-06, 0.054857282898430317, 0.05734039257133043, 0.01656748882284335, 1762984184673950600, 
1.245321925580356e-07, -1.437656464986503e-07, 1.4298160843449238e-06, -3.9773769928011917e-07, -2.1326588921510847e-06, 0.055387375410960206, 0.059376034186155925, 0.009030343485049625, 1762984184885975741, 
1.245321925580356e-07, -1.437656464986503e-07, 1.429777811231047e-06, 0.0, 1.0583213452264317e-06, 0.04364488986986131, 0.046960170981416936, 0.02473035210033275, 1762984185090686400, 
1.0377677028827748e-07, -1.1980483805018594e-07, 1.191406491827632e-06, 0.0, -1.7792921198633849e-06, 0.044354470877322826, 0.04608239947254087, 0.028672549451890475, 1762984185284856327, 
8.30213551239467e-08, -9.584401539086684e-08, 9.530168282361931e-07, 0.0, 2.923042643487861e-07, 0.03900316439627138, 0.040743549803230444, 0.030816639085250824, 1762984185489994390, 
8.30213551239467e-08, -9.584401539086684e-08, 9.529988153916054e-07, 0.0, 1.1936279520341486e-07, 0.03148261756028447, 0.040290776071785855, 0.026657149773644022, 1762984185683411153, 
8.30213551239467e-08, -9.584401539086684e-08, 9.529889932183633e-07, 0.0, -6.491964995802846e-06, 0.03854071352944642, 0.04173074799751364, 0.02151183221040784, 1762984185823103236, 
6.226595417047065e-08, -7.188316430983832e-08, 7.145726011615403e-07, 0.0, 0.0, 0.026061858102654573, 0.0407811556752981, 0.022616865131795325, 1762984185933303324, 
6.226595417047065e-08, -7.188316430983832e-08, 7.145543912454377e-07, 0.0, -2.1998040888870918e-10, 0.03126203388151126, 0.034534611420003865, 0.03266689121882446, 1762984186033682279, 
6.226595417047065e-08, -7.188316430983832e-08, 7.146001633477501e-07, 0.0, 2.1888911516665388e-10, 0.03328072567300105, 0.031895199877406175, 0.03311063072970638, 1762984186243661439, 
0.0002045040891971439, 8.265904762083665e-05, -0.0022969566179238655, 0.003428362294800841, -0.03863892704248428, 0.027348572207741343, 0.04122123066251696, 0.030823477973520794, 1762984186333687403, 
0.005138597451150417, -0.00030033651273697615, -0.04944113634198273, 0.062042736465198256, -0.6010836362838745, 0.04153249862969154, 0.056728668357416176, -0.09299936763498286, 1762984186433692032, 
0.026166727766394615, -0.0030128960497677326, -0.19844064776184261, 0.10305124204248314, -0.6852019429206848, 0.06586537152938136, 0.05172373605672879, -0.19831363144167288, 1762984186643642340, 
0.034946754574775696, -0.0049812523648142815, -0.2597429387386311, 0.10579073404216077, -0.6936296224594116, 0.07433397537359829, 0.05467269392728739, -0.27113889391720847, 1762984186733220764, 
0.055628951638936996, -0.012119865044951439, -0.39628033785018135, 0.10880239353329081, -0.6868637800216675, 0.08732402623034811, 0.06513742909105796, -0.36989974378684265, 1762984186933683617, 
0.06634049862623215, -0.017046727240085602, -0.4699259563370465, 0.10917265822710945, -0.6584991216659546, 0.1067904486704968, 0.06300263142151916, -0.47496885360910496, 1762984187043212884, 
