odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-8.094590384644107e-07, 9.344676072942093e-07, -9.296033569247643e-06, 0.0, -2.8984509299334604e-06, 1.096473969184208, 0.8169404670568798, -0.2673226443916366, 1762982317316883414, 
-7.887038577791827e-07, 9.105066851589072e-07, -9.057666501171168e-06, 0.0, -1.5016238421594608e-06, 1.1093302175646103, 0.8119374160391761, -0.2775189119518045, 1762982317519970384, 
-7.887038577791827e-07, 9.105066851589072e-07, -9.057672448028489e-06, 0.0, 2.2788251499150647e-06, 1.1083978457452623, 0.8152903510740364, -0.27970681206291437, 1762982317715887400, 
-7.887038577791827e-07, 9.105066851589072e-07, -9.05770168003338e-06, 0.0, 4.028633156849537e-06, 1.1106998214402846, 0.8189830042920495, -0.28538658133802786, 1762982317909119272, 
-7.887038577791827e-07, 9.105066851589072e-07, -9.057711746437071e-06, -4.543545507221276e-07, -4.259929937688867e-06, 1.1160764231550142, 0.8197216945032274, -0.286707616122849, 1762982318114895460, 
-7.679486770939548e-07, 8.865457630236051e-07, -8.819315856499968e-06, 0.0, 3.403374364552292e-07, 1.1149605658072361, 0.8222271830169634, -0.2851336290084204, 1762982318319940860, 
-7.679486770939548e-07, 8.865457630236051e-07, -8.81931227303527e-06, 0.0, -7.241241634092788e-11, 1.1206332010969842, 0.819123886903562, -0.2730266443057408, 1762982318418894848, 
-7.679486770939548e-07, 8.865457630236051e-07, -8.819271572995467e-06, 0.0, 4.918671026032939e-10, 1.1210239281885859, 0.8218116811272744, -0.27873405514247207, 1762982318520000647, 
-7.679486770939548e-07, 8.865457630236051e-07, -8.819176987617992e-06, 0.0, 6.472150593239689e-10, 1.1234369248038019, 0.8209431321585086, -0.28494914922137277, 1762982318719458101, 
-7.679486770939548e-07, 8.865457630236051e-07, -8.819133332828388e-06, 0.0, 5.022235405327535e-10, 1.1199985338373455, 0.8225794184173125, -0.28560264620218373, 1762982318818927314, 
-7.679486770939548e-07, 8.865457630236051e-07, -8.819089678038785e-06, 0.0, 5.56368784376815e-10, 1.1141316304983586, 0.8191644465425181, -0.2797319951485901, 1762982318914964743, 
