x, y, theta, stamp, 
5.704823750804956e-05, -9.883936963898416e-07, 4.3286830955969247e-07, 6135000000, 
5.7498443192918316e-05, -9.886072531243585e-07, 4.3600633316117283e-07, 6169000000, 
0.0012132721467628467, -9.93378982032753e-07, 1.4894063049242932e-06, 6271000000, 
0.011610398197119632, -1.0213326696568305e-06, 1.8526794743962972e-06, 6373000000, 
0.031233497850257246, 4.315745711556635e-05, 0.011181635282764071, 6475000000, 
0.05356447911550635, 0.0008236752802529749, 0.05599428728091433, 6577000000, 
0.07584168146075766, 0.002578421813420688, 0.10174968662998421, 6679000000, 
0.09800983549365228, 0.005372165122520211, 0.15065997183979113, 6781000000, 
0.1199846104303154, 0.009355229842003078, 0.2064993066653634, 6883000000, 
0.14173107593201342, 0.014483840504343024, 0.2589154799287942, 6985000000, 
0.16315073864787638, 0.02082158528388854, 0.3154069521840629, 7087000000, 
0.1842352496489963, 0.028255242856928302, 0.3638082330970367, 7189000000, 
0.19810560206051875, 0.033742715645487115, 0.3910154370380154, 7257000000, 
0.21858654717306916, 0.042728109780615815, 0.4362342029270101, 7359000000, 
0.23868440099736882, 0.05255784249006801, 0.4731637655056286, 7461000000, 
0.2584266594873505, 0.06307802515758577, 0.5060988472333031, 7563000000, 
0.2778625003946566, 0.0741711831492328, 0.5335439097229527, 7665000000, 
0.2969539641605168, 0.08584336966946886, 0.5633587848007813, 7767000000, 
0.31573616234240154, 0.09802924897442951, 0.5883259119973957, 7869000000, 
0.33423644558208004, 0.11065272894153338, 0.6108940390080155, 7971000000, 
0.35240747776544995, 0.12374139064419029, 0.6366719717444856, 8073000000, 
0.3702772422254104, 0.13725684169490396, 0.6586974436909129, 8175000000, 
0.38787250882170077, 0.15114047129056812, 0.6787442266425446, 8277000000, 
0.4051400504282359, 0.16541771745777314, 0.7021032629306183, 8379000000, 
0.42210140834903, 0.18005266814760854, 0.7219836114662143, 8481000000, 
0.43879061787064866, 0.19499441829708947, 0.7387031681006081, 8583000000, 
0.4552586447240444, 0.21018843102929752, 0.7529966305362984, 8685000000, 
0.4660860946173582, 0.22047328988228648, 0.7660133833114565, 8753000000, 
0.4821156933386065, 0.23613568472720978, 0.7818022816636914, 8855000000, 
0.49791285757463216, 0.2520444774144365, 0.7954302731993573, 8957000000, 
0.5135139097420199, 0.26815166629965087, 0.8081403721027057, 9059000000, 
0.528852543037034, 0.2844918519811077, 0.8248456453783182, 9161000000, 
0.5439432832909918, 0.30105805561706517, 0.8392381903811155, 9263000000, 
0.5588140603156933, 0.31782532425402454, 0.8514441295486239, 9365000000, 
0.5735062330856239, 0.33475864511040676, 0.8619846674618474, 9467000000, 
0.5879660066986302, 0.3518869566074442, 0.8763763764500421, 9569000000, 
0.6022085394132998, 0.36920405224900554, 0.8886903184700384, 9671000000, 
0.6162535956555573, 0.38668221347982423, 0.8991512581757856, 9773000000, 
0.6301352468981019, 0.4042883915903487, 0.9081945122001296, 9875000000, 
0.643802415791597, 0.4220516226360179, 0.920856809687247, 9977000000, 
0.6572725860293328, 0.4399731076416303, 0.9316769886217916, 10079000000, 
0.6705671931813606, 0.45803296116801856, 0.9408244821922929, 10181000000, 
0.6837174187451761, 0.47620087504721037, 0.948689211396188, 10283000000, 
0.6923754141927086, 0.48838237054106165, 0.956792346524541, 10351000000, 
0.7052070875400082, 0.5067675678547638, 0.9663544879365855, 10453000000, 
